0, 44 
0, 43 
0, 43 
0, 42 
0, 43 
0, 43 
0, 42 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 42 
0, 43 
0, 43 
0, 41 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 43 
0, 43 
0, 42 
0, 43 
0, 42 
0, 43 
0, 43 
0, 43 
0, 43 
0, 42 
0, 42 
0, 41 
0, 43 
0, 43 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 43 
0, 43 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 43 
0, 42 
0, 41 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 40 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 43 
0, 41 
0, 41 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 41 
0, 41 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 41 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 41 
0, 41 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 43 
0, 35 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 41 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 41 
0, 42 
0, 43 
0, 42 
0, 43 
0, 43 
0, 42 
0, 43 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 43 
0, 43 
0, 41 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 41 
0, 42 
0, 42 
0, 42 
0, 43 
0, 41 
0, 41 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 41 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 41 
0, 41 
0, 42 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 41 
0, 42 
0, 42 
0, 42 
0, 42 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 43 
0, 42 
0, 42 
0, 42 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 42 
0, 43 
0, 42 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 43 
0, 45 
0, 45 
10, 45 
15, 46 
15, 47 
23, 48 
25, 48 
28, 48 
30, 48 
31, 49 
28, 49 
30, 49 
30, 49 
33, 49 
31, 49 
31, 50 
33, 50 
34, 50 
35, 50 
37, 50 
37, 51 
37, 51 
38, 52 
38, 52 
39, 52 
40, 52 
40, 52 
39, 52 
40, 52 
40, 52 
40, 52 
40, 52 
41, 52 
41, 52 
41, 52 
40, 52 
40, 52 
40, 52 
40, 52 
41, 52 
40, 52 
41, 52 
41, 52 
41, 52 
41, 52 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
39, 53 
41, 53 
41, 53 
41, 53 
41, 53 
42, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 54 
42, 52 
42, 54 
42, 53 
41, 53 
41, 52 
41, 53 
41, 53 
41, 53 
41, 53 
41, 52 
41, 52 
41, 52 
41, 53 
41, 52 
41, 53 
46, 52 
42, 52 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
47, 53 
41, 53 
41, 53 
41, 53 
41, 53 
42, 53 
42, 53 
42, 53 
42, 53 
38, 55 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 54 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
44, 53 
41, 53 
41, 55 
41, 53 
41, 53 
41, 53 
41, 53 
41, 53 
44, 53 
41, 53 
41, 53 
42, 53 
42, 53 
41, 53 
41, 53 
41, 53 
37, 53 
41, 53 
41, 53 
41, 53 
42, 53 
42, 53 
41, 53 
41, 53 
42, 53 
42, 53 
41, 53 
42, 53 
41, 53 
42, 53 
38, 51 
41, 53 
41, 53 
41, 53 
41, 53 
42, 53 
41, 53 
41, 53 
44, 52 
41, 53 
41, 53 
41, 52 
41, 53 
41, 53 
42, 53 
42, 53 
47, 51 
41, 53 
41, 53 
41, 53 
42, 53 
42, 53 
41, 53 
47, 50 
42, 53 
41, 53 
41, 53 
41, 53 
41, 53 
42, 56 
41, 53 
41, 53 
41, 53 
42, 53 
42, 53 
42, 53 
42, 53 
42, 53 
41, 51 
42, 53 
42, 53 
41, 53 
41, 53 
41, 53 
42, 53 
41, 53 
37, 50 
42, 53 
42, 53 
41, 53 
41, 53 
42, 53 
41, 53 
42, 53 
42, 56 
42, 53 
42, 53 
42, 53 
42, 53 
42, 53 
39, 55 
41, 54 
42, 53 
42, 53 
41, 53 
42, 53 
42, 53 
41, 53 
44, 53 
42, 53 
42, 53 
42, 53 
42, 53 
43, 53 
41, 53 
42, 53 
37, 53 
42, 53 
42, 53 
42, 53 
42, 53 
41, 53 
42, 53 
42, 53 
41, 51 
42, 54 
42, 53 
42, 52 
42, 54 
42, 53 
38, 55 
42, 53 
44, 55 
42, 53 
43, 53 
42, 54 
43, 54 
43, 54 
41, 53 
43, 54 
42, 53 
42, 53 
42, 54 
43, 54 
43, 53 
42, 53 
42, 53 
43, 54 
43, 54 
42, 54 
42, 54 
43, 53 
42, 53 
47, 56 
43, 53 
42, 53 
42, 53 
42, 53 
43, 53 
43, 56 
43, 53 
42, 53 
42, 53 
43, 53 
42, 53 
43, 53 
42, 53 
42, 53 
41, 53 
44, 54 
43, 54 
44, 54 
43, 54 
42, 53 
42, 53 
42, 53 
47, 53 
43, 53 
42, 53 
42, 53 
42, 53 
43, 54 
43, 53 
42, 53 
39, 55 
43, 53 
43, 54 
43, 53 
43, 54 
42, 54 
44, 56 
41, 53 
43, 53 
42, 54 
42, 53 
42, 53 
42, 53 
46, 53 
42, 54 
42, 54 
43, 53 
42, 54 
43, 53 
42, 53 
43, 53 
43, 53 
42, 53 
43, 53 
49, 51 
42, 53 
43, 53 
42, 53 
42, 53 
42, 54 
43, 53 
47, 53 
42, 54 
43, 53 
43, 54 
43, 53 
42, 53 
42, 53 
42, 53 
43, 53 
42, 53 
41, 53 
41, 53 
42, 53 
42, 53 
41, 53 
38, 54 
43, 53 
41, 53 
42, 53 
42, 53 
42, 53 
44, 53 
44, 53 
44, 54 
44, 54 
45, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 53 
45, 54 
44, 54 
44, 54 
44, 54 
45, 54 
39, 56 
48, 53 
44, 55 
45, 54 
44, 54 
44, 54 
45, 54 
48, 54 
44, 55 
44, 55 
45, 55 
45, 54 
44, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 54 
44, 54 
45, 54 
44, 54 
44, 54 
44, 54 
49, 53 
44, 54 
45, 55 
44, 55 
44, 54 
44, 54 
49, 54 
45, 54 
44, 55 
45, 55 
44, 55 
44, 53 
44, 55 
44, 55 
44, 54 
44, 54 
44, 54 
46, 57 
44, 54 
41, 53 
44, 54 
44, 55 
44, 54 
45, 55 
44, 55 
41, 56 
44, 54 
44, 55 
44, 54 
44, 54 
44, 55 
44, 54 
44, 55 
41, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
47, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 55 
47, 53 
44, 54 
44, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
47, 52 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
43, 54 
44, 54 
44, 54 
44, 55 
44, 54 
48, 54 
44, 53 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 56 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 53 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
42, 54 
44, 54 
44, 54 
44, 54 
44, 54 
40, 51 
41, 57 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
49, 52 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
39, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
43, 53 
44, 54 
42, 54 
44, 54 
43, 54 
44, 54 
44, 54 
44, 54 
44, 54 
41, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
41, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
47, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
41, 53 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
40, 53 
44, 55 
44, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 54 
49, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
40, 53 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 57 
44, 54 
49, 54 
44, 54 
44, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 53 
44, 54 
44, 54 
44, 54 
44, 55 
44, 55 
44, 54 
44, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 54 
44, 55 
44, 55 
44, 55 
44, 54 
41, 55 
44, 55 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
44, 54 
45, 54 
44, 55 
44, 54 
44, 54 
44, 55 
44, 54 
44, 54 
44, 54 
44, 55 
44, 54 
44, 55 
44, 55 
44, 54 
44, 55 
44, 54 
44, 53 
41, 53 
44, 55 
44, 54 
44, 54 
44, 54 
44, 55 
44, 53 
44, 55 
44, 54 
44, 54 
44, 55 
44, 55 
44, 54 
45, 55 
44, 54 
44, 55 
44, 55 
45, 54 
44, 54 
44, 55 
44, 55 
44, 54 
45, 53 
44, 54 
44, 55 
44, 55 
44, 55 
44, 54 
44, 55 
45, 55 
49, 55 
44, 55 
44, 55 
44, 55 
44, 54 
44, 55 
41, 53 
44, 55 
44, 54 
45, 55 
44, 55 
44, 54 
44, 55 
44, 55 
41, 53 
45, 54 
44, 55 
44, 55 
44, 55 
44, 55 
45, 55 
44, 55 
44, 55 
44, 55 
44, 55 
45, 55 
44, 55 
44, 54 
45, 55 
49, 53 
41, 57 
44, 55 
44, 54 
45, 55 
45, 54 
44, 55 
44, 55 
44, 55 
45, 55 
44, 55 
44, 55 
44, 55 
45, 55 
45, 54 
39, 55 
45, 54 
44, 55 
44, 55 
44, 54 
44, 55 
46, 54 
44, 55 
42, 53 
45, 55 
45, 55 
44, 55 
45, 55 
45, 54 
45, 55 
45, 55 
44, 55 
44, 55 
44, 55 
45, 54 
45, 55 
45, 55 
44, 55 
45, 57 
44, 55 
44, 55 
45, 55 
44, 55 
45, 55 
45, 55 
44, 55 
45, 54 
45, 55 
44, 55 
45, 55 
45, 55 
44, 55 
45, 55 
44, 52 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
45, 53 
45, 55 
45, 55 
44, 56 
45, 55 
44, 55 
45, 55 
45, 55 
45, 55 
41, 55 
44, 55 
45, 55 
44, 55 
44, 55 
45, 55 
45, 55 
45, 55 
44, 53 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
48, 55 
44, 55 
45, 55 
45, 54 
45, 55 
45, 55 
44, 55 
45, 55 
42, 53 
45, 55 
46, 55 
45, 55 
45, 55 
45, 55 
44, 55 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
45, 55 
